ABS_IDCOMP,ZAFRA,TCHPRED_2Meses,TCHPRED_4Meses,TCHPRED_6Meses,TCHPRED_8Meses,TCHPRED_10Meses
GT01-0010001-1401,24-25,84.25440107073103,92.43288530622209,91.89127766108354,92.08271077473958,97.68767484641782
GT01-0010798-0201,24-25,90.1656995500837,90.42985098702566,101.06746165375871,104.18841654459635,101.41477512526923
GT01-0010001-0106,24-25,71.71297781808036,71.20299857003349,74.09246254993776,87.53505045572916,88.47756779767025
GT01-0010005-0501,24-25,94.73988233293805,94.48009272984095,113.31381073118618,111.49723154703776,118.42749406660546
GT01-0010686-0701,24-25,85.54705374581472,82.68373216901506,87.91124685195034,85.86021423339844,109.00304205015019
GT01-0010201-0403,24-25,90.90722874232699,90.33588627406527,88.5648426518362,86.1970713297526,91.95819718542967
GT01-0010798-0303,24-25,84.68166024344306,101.19932665143693,92.25219106747441,98.17080739339193,90.58510509640033
GT01-0010201-0401,24-25,95.63524409702846,95.7560043334961,92.05515099453925,88.68761749267578,92.15556828313042
GT01-0010004-3403,24-25,101.46869986397877,80.42664337158203,98.90916130799614,93.30115915934245,97.39523881542554
GT01-0010856-0803,24-25,87.80569131033761,86.21616690499442,93.97506931488238,88.81834309895834,88.28430089035915
GT01-0010908-0106,24-25,77.32106889997209,85.81819479806083,101.58721528923628,102.53749186197916,89.46154560105113
GT01-0010650-0408,24-25,77.96515655517578,75.38269478934151,83.58773191285908,81.05357259114584,90.2021630321486
GT01-0010827-0203,24-25,104.02380262102399,106.61336190359933,95.99087524532501,92.6340810139974,105.70356142797348
GT01-0010051-2602,24-25,111.39015851702008,95.87900761195591,100.690798366678,102.34432627360027,86.96177520019953
GT01-0010012-0202,24-25,116.86342729840959,98.94643075125558,105.76790780681078,106.18507436116536,107.79153909462181
GT01-0010051-0702,24-25,87.35488564627511,84.92219652448381,88.81504783754868,97.5428970336914,84.10402560761482
GT01-0010664-0101,24-25,105.91152300153459,104.7277614048549,105.21207547877535,102.4407267252604,97.46967339151188
GT01-0010001-1105,24-25,95.25950731549943,76.32993861607143,99.87307064291828,92.42228393554689,90.31642717295567
GT01-0010149-0104,24-25,100.2669209071568,104.84369332449776,105.5933761595605,113.2081776936849,94.00049555013567
GT01-0010001-0605,24-25,88.52871486118862,92.05484771728516,93.7640230853426,88.20001678466797,93.02538272894886
GT01-0010104-0601,24-25,95.96594238281249,105.1445824759347,108.65150077790341,106.73149058024087,100.0388401571042
GT01-0010174-0201,24-25,87.37600054059709,90.97227696010044,99.86842131215766,95.1450241088867,85.42244044135109
GT01-0010527-0101,24-25,80.01854160853793,81.05765424455915,88.68583761943859,84.7970453898112,89.93772689984927
GT01-0010057-0301,24-25,103.78661673409597,107.74565451485769,107.82841921851238,116.88633575439454,103.07328632576925
GT01-0010507-0801,24-25,103.89116014753068,98.12561580113001,103.11862572052637,101.73477783203126,103.0269065341997
GT01-0010051-0701,24-25,88.81329563685826,76.18860299246651,91.031785005674,99.34718068440756,85.66037682713322
GT01-0010199-0103,24-25,87.29137965611048,86.60854993547711,88.9375042294934,85.1810348510742,89.50890071788201
GT01-0010156-0501,24-25,91.15964835030692,96.07108851841517,86.15313454988068,73.86097768147786,96.21687239207407
GT01-0010051-2101,24-25,106.01741354806082,92.83835383823939,93.90345939354907,102.9969451904297,91.61715681306335
GT01-0010351-0401,24-25,113.30869620186941,122.20526776994977,117.376890135589,106.6177739461263,101.50167713120894
GT01-0010004-1202,24-25,87.37838963099888,92.91574314662387,88.53619284851673,94.60571441650391,91.88865023713052
GT01-0010795-0102,24-25,82.22643280029297,92.102294921875,102.99703774847808,95.74161631266276,79.4046666642523
GT01-0010051-2408,24-25,91.37731279645647,93.43401554652621,102.62502395125003,98.29046783447265,86.53926410236468
GT01-0010580-0102,24-25,98.04074096679688,97.76956176757812,107.19087493995526,105.84252522786457,99.06911860465449
GT01-0010202-2501,24-25,88.71290261404855,88.16585104806083,96.20220426030237,91.35878651936848,94.68211888100018
GT01-0010156-0902,24-25,86.39315359933035,67.27025822230748,84.32973993439593,96.64341227213541,78.84730001916269
GT01-0010123-0202,24-25,91.62201145717076,108.99542672293526,99.85802776226953,109.28417561848957,105.87838838672546
GT01-0010051-1705,24-25,106.6304909842355,110.10813903808594,109.23058079929962,100.35970916748047,94.49349584806012
GT01-0010321-0104,24-25,79.67216709681918,82.80919865199496,88.8878442672337,86.62215321858724,77.82711601716899
GT01-0010148-0204,24-25,103.14383915492465,93.53285871233258,96.93227415266188,97.18003438313802,102.59739047837995
GT01-0010057-0201,24-25,104.91521780831472,107.13763209751673,110.9270235119607,105.30092264811198,109.17067241474317
GT01-0010837-0102,24-25,88.99694388253349,86.22076742989677,94.76024070993337,88.90572814941405,87.23426597673641
GT01-0010148-0101,24-25,110.85886492047989,106.56016649518693,102.11609942986472,110.40422108968099,110.09687497242402
GT01-0010005-1302,24-25,95.16253226143972,96.75809151785714,111.33690312900288,101.65988006591797,98.2002667320182
GT01-0010051-3401,24-25,102.6735349382673,96.73805890764508,109.37149012895398,116.35928497314453,96.9789985833548
GT01-0010001-1204,24-25,89.17768314906529,92.45705522809709,101.13201428700282,89.87339579264324,93.4807471606241
GT01-0010001-0902,24-25,82.05082048688615,80.45339529854911,96.12791925663126,86.77545216878255,85.71829632379738
GT01-0010156-0401,24-25,102.42728860037667,98.28132629394531,104.02591151908051,105.84396311442057,87.78288653692547
GT01-0010283-0603,24-25,111.227660042899,95.02181243896484,90.2852067893782,105.24289398193359,92.36428180887081
GT01-0010005-1601,24-25,92.68070547921317,99.36541748046875,113.716661136964,101.10484364827472,104.40959286003071
GT01-0010001-0302,24-25,84.96428898402623,75.06221553257532,87.61991047939892,81.74974568684897,85.44610187251496
GT01-0010013-0401,24-25,105.03607613699776,120.6128932407924,113.23295607413213,115.58237152099609,108.58020419788855
GT01-0010550-1102,24-25,83.57171957833425,83.8141621180943,87.01013061282,97.4681386311849,83.68172462978589
GT01-0010686-0601,24-25,79.27526637486048,80.50132969447543,75.95919934893803,78.12289072672526,99.88640275693677
GT01-0010134-0403,24-25,91.45200129917689,96.72115870884485,112.23853215870584,102.45063273111978,94.76492471023603
GT01-0010128-0701,24-25,99.42916216169084,98.18260846819196,99.49596237173259,101.93390502929687,97.49403729444506
GT01-0010283-0304,24-25,105.4655293055943,105.84995923723493,106.03950366703381,106.98283030192057,90.0013886598824
GT01-0010016-0501,24-25,99.57580021449496,106.52372523716517,104.19259428447332,108.31933441162109,102.01057012322305
GT01-0010149-0105,24-25,111.0153819492885,94.56038665771484,114.80220229974053,111.85064086914063,111.66185573434319
GT01-0010798-0202,24-25,87.52558026994976,91.2488806588309,100.20622055692355,104.92268218994141,101.62808276623203
GT01-0010001-1507,24-25,92.9189235142299,105.43439265659876,106.51736166349465,96.02369893391926,95.78874437717607
GT01-0010819-1801,24-25,94.0186026436942,88.04998343331474,92.61138076256628,88.74771982828776,81.32084135266594
GT01-0010166-0101,24-25,97.3982434953962,91.75252859933035,101.90485023376296,96.38442891438802,94.56566485740419
GT01-0010156-0201,24-25,95.03414699009485,87.70420292445591,84.66029174190281,79.96819101969402,92.04319134747253
GT01-0010006-1401,24-25,99.4991433279855,126.553836277553,113.36362155456641,113.4905792236328,113.21902620125206
GT01-0010686-0501,24-25,78.30506352015902,85.15235246930803,81.8683676239712,85.8662612915039,86.7094478115334
GT01-0010140-0101,24-25,92.91192081996373,84.12305014474052,96.65503689532997,106.83596242268881,96.45791731732015
GT01-0010106-0504,24-25,96.62779562813894,105.38428715297154,92.3447469988373,106.56807149251303,82.92058231410593
GT01-0010144-0413,24-25,84.00050571986607,89.31997680664062,106.22717533245748,105.73049621582032,99.3776471320361
GT01-0010649-0401,24-25,84.80364336286272,86.1798586164202,81.84501490364457,82.40814310709635,84.11193689280805
GT01-0010051-3402,24-25,102.27132960728237,97.9390629359654,109.09046520628704,105.41622060139974,93.25104169866414
GT01-0010505-3101,24-25,108.17159162248883,113.06034524100167,114.60400494211967,104.0894037882487,110.12354189192023
GT01-0010005-0302,24-25,84.95378221784318,82.26452091761998,107.73261580974889,91.72914225260416,90.46536230105264
GT01-0010651-0201,24-25,76.95274244035993,86.00040108816964,88.21519388549181,88.87212473551432,86.39282438671813
GT01-0010051-3407,24-25,94.89553833007812,97.08252171107699,102.21872301189157,105.23503163655599,88.87988505975315
GT01-0010283-0201,24-25,102.59625353131975,95.51085771833147,100.0188497679154,99.23111775716146,91.88488492837156
GT01-0010861-0117,24-25,88.91184997558592,95.46603502546037,93.84108270415456,96.54850718180339,86.25843235660321
GT01-0010033-0101,24-25,82.95322963169642,87.67374638148715,85.27703669294074,84.71095631917318,92.35744312467138
GT01-0010373-0103,24-25,73.30410003662108,97.49391828264508,89.93423584171627,95.56938832600912,85.26048315976941
GT01-0010110-1001,24-25,101.48673793247768,113.97226061139787,115.20315159694928,111.89623565673827,108.57447831489513
GT01-0010174-0202,24-25,96.48805563790458,89.10724639892578,97.63882085902392,99.07034606933593,88.17012483220456
GT01-0010199-0203,24-25,87.15153612409318,92.51758684430803,97.47339073208914,89.36439208984375,91.09827954098081
GT01-0010001-1506,24-25,86.06627001081193,88.11174120221818,102.82888177803129,92.5953618367513,106.52286184494652
GT01-0010507-0601,24-25,88.26626586914062,91.05096544538225,101.76845838286211,95.39846954345703,99.90169891427281
GT01-0010647-0401,24-25,79.66409519740513,75.3564682006836,89.37717942399601,80.66882883707682,86.58400012441119
GT01-0010051-3101,24-25,109.76964896065849,106.54053170340401,101.65837412989856,112.95782114664713,88.4019534094454
GT01-0010130-0101,24-25,92.39174434116907,97.47534070696149,102.72629678544955,103.37585042317707,103.12241203994354
GT01-0010009-0101,24-25,101.9615500313895,122.20795440673828,113.00811791414117,123.58888397216796,104.12428646055555
GT01-0010856-0802,24-25,88.68722207205634,89.77860151018415,98.41872519630792,90.76456349690756,90.9152972969566
GT01-0010122-0116,24-25,109.309205191476,106.49449702671595,110.64278341150442,106.27645517985026,98.89551727618067
GT01-0010575-0801,24-25,97.1005390712193,98.40973227364675,92.82218700427909,91.71292419433594,104.28126856240777
GT01-0010362-0208,24-25,91.04858507428848,100.82744816371373,98.19853588172083,92.31310628255208,97.15244870026704
GT01-0010051-2407,24-25,101.77517046247209,105.71900285993303,103.62036498353916,102.85992126464845,87.1209761484052
GT01-0010828-0303,24-25,109.95613316127232,99.62061854771204,88.93636469879567,98.53488616943359,97.79825872821142
GT01-0010051-1702,24-25,100.29586683000836,93.04972512381417,99.89209383827189,99.76910909016928,88.38323030205628
GT01-0010283-0701,24-25,111.7063991001674,94.08960832868303,97.85715853907854,98.5110071818034,87.32952370407932
GT01-0010134-0104,24-25,97.44419533865792,97.3870108468192,100.46644886549231,88.46409912109374,96.47769175264878
GT01-0010155-1101,24-25,85.01754106794084,90.73892211914062,94.86948790885491,101.2064453125,86.90103394919754
GT01-0010575-0203,24-25,96.45819091796875,101.12532915387834,93.31086915722437,85.51771596272786,95.71019697438774
GT01-0010140-0301,24-25,94.39956992013113,86.51215253557477,97.96139206756473,99.47165018717448,95.46117407086594
GT01-0010051-3502,24-25,95.97781481061662,98.49149867466517,94.35688202739259,117.65592447916666,102.19261287869912
GT01-0010369-0202,24-25,86.06079646519252,86.01589638846261,101.97065527016484,111.49334564208985,86.22931022548761
GT01-0010819-0201,24-25,91.68263898577007,89.11231885637555,97.81359482919069,90.07822977701824,86.74462182557347
GT01-0010139-0302,24-25,74.8841094970703,75.84061104910714,83.69512722280281,96.66085713704426,74.49597066108149
GT01-0010104-0103,24-25,105.08605303083147,109.22067151750836,103.25264194975418,96.44040069580078,98.06635268960555
GT01-0010652-0202,24-25,80.62025233677454,62.86919512067522,84.40414967572843,80.03921712239584,81.68047241344901
GT01-0010692-0101,24-25,102.21988568987165,104.46084267752511,100.55542610515766,113.46112925211588,100.10365983394533
GT01-0010201-0402,24-25,86.72545405796595,89.77362278529576,91.2458404984544,89.69246877034504,85.50625047288399
GT01-0010860-0302,24-25,121.91691153390066,109.75174386160714,104.30551773193724,101.19938100179037,111.29930664195525
GT01-0010156-0601,24-25,92.23235648018974,92.06421988351005,93.26025390696492,95.92843577067056,83.36610662798574
GT01-0010550-1303,24-25,91.98724692208425,80.67767987932477,93.14335972702109,97.09810028076173,86.66983139514404
GT01-0010051-1502,24-25,114.92978886195591,101.65431213378906,91.52818626985558,103.29745432535806,87.08842808867921
GT01-0010190-0201,24-25,88.83640289306639,101.51732635498047,98.11124104280574,103.23703562418619,97.2304973444267
GT01-0010201-0702,24-25,103.06027548653739,99.54454585484095,97.26278821819045,101.8854008992513,103.91877952294772
GT01-0010004-0201,24-25,98.13711983816964,98.59075382777621,94.58213421828756,107.28534291585287,92.27946921137972
GT01-0010652-0203,24-25,79.24529157366071,67.68128095354352,83.51032759883344,79.55675913492838,82.84592240947063
GT01-0010321-0501,24-25,80.88796997070311,83.31049891880579,88.29708065923391,92.50616861979168,87.6486685425489
GT01-0010156-0901,24-25,78.20347595214842,80.84392438616071,91.55327004918452,101.66825510660807,90.65468537763952
GT01-0010650-0405,24-25,89.35816192626953,87.23455047607422,83.1070813760987,84.83621164957681,88.5068991865504
GT01-0010505-2401,24-25,93.9829602922712,111.97438376290458,109.54606591770411,94.92968088785808,108.73585929496016
GT01-0010006-1001,24-25,99.39855085100446,106.63445608956474,108.84901282145928,106.73640543619791,107.23453500047604
GT01-0010134-0306,24-25,96.82023293631416,94.73936789376395,99.47831986024025,106.58507639567057,87.46690649632875
GT01-0010004-3402,24-25,100.79798344203404,90.18080575125558,111.32123229238002,98.50724589029949,107.7663155822569
GT01-0010910-0204,24-25,87.28053610665458,98.63123212541852,89.52249961872069,94.80135396321614,90.78578007023948
GT01-0010051-2905,24-25,94.06871577671595,87.57279314313615,102.1046572745305,105.27749684651693,95.80660115930165
GT01-0010103-0603,24-25,99.58326721191405,112.4150172642299,105.33056656032052,110.0620635986328,93.04190175265646
GT01-0010012-0201,24-25,110.53938838413782,105.42275891985211,97.28986006966721,103.6628631591797,118.00642046657075
GT01-0010369-0302,24-25,84.28914533342633,75.11550249372209,98.48145329901863,103.51284637451172,93.17091743560059
GT01-0010156-0704,24-25,92.55466243198939,99.16850062779017,109.43464341456969,106.03264719645182,85.7297473992207
GT01-0010106-0703,24-25,91.35795920235769,100.6375503540039,112.69176893254392,104.18915405273438,91.60770585511261
GT01-0010648-0306,24-25,74.62503923688615,72.43296377999442,81.27974585813884,81.40445556640626,96.51154529534075
GT01-0010128-0301,24-25,96.41465105329239,104.18819427490234,96.00803471508391,99.00728759765624,91.46468271147874
GT01-0010144-0502,24-25,95.55135018484933,91.46820504324776,105.52668898224036,101.18296305338542,99.30265666110519
GT01-0010006-0901,24-25,91.8108912876674,102.1402086530413,96.17197720613404,89.06617584228516,85.18474283438162
GT01-0010859-0210,24-25,90.17041887555803,95.51582554408482,85.57359582965427,94.61267445882162,92.06154760922666
GT01-0010550-1305,24-25,93.18783460344586,80.4862343924386,91.99399898599357,96.7683319091797,83.3145280397446
GT01-0010004-1206,24-25,75.2136731828962,74.49969046456474,90.85482738964868,89.50824025472005,83.22982672237463
GT01-0010651-0801,24-25,69.92263684953961,66.59453855242047,79.95905153236284,78.84031524658204,76.78349808622973
GT01-0010133-0501,24-25,88.76861681256975,97.4053453717913,95.05827964560486,92.0288798014323,98.52771176609609
GT01-0010126-0201,24-25,82.12066214425224,72.46847752162388,83.55201155102843,78.30520477294922,90.55053816240054
GT01-0010105-1001,24-25,85.60484422956193,85.95492989676339,79.75664722634596,73.96860300699869,78.4611462604256
GT01-0010103-0301,24-25,117.54156167166572,109.71110643659318,99.68549932422394,95.96130167643229,97.65770976535573
GT01-0010372-0101,24-25,102.97317068917411,82.22612653459821,93.53562352702626,90.93342590332031,98.89952247566607
GT01-0010507-1101,24-25,90.44699314662388,94.62224033900668,102.63296417018307,94.8022944132487,92.70218997308221
GT01-0010011-0213,24-25,95.84875924246651,118.79621778215679,119.62421319192472,126.16694895426431,116.73813812509242
GT01-0010051-3001,24-25,100.53416224888392,93.50702776227678,102.9295711451123,104.17079467773436,99.22456100845943
GT01-0010051-2801,24-25,91.15106964111328,102.27018519810267,94.83256966431726,97.88384450276693,89.541114237472
GT01-0010051-3503,24-25,90.13340432303292,105.42699432373045,101.76603880369191,108.57794342041015,100.51027622005189
GT01-0010190-0101,24-25,99.65290941510881,116.27876826695032,111.65875577824417,99.28379414876302,104.41477108744598
GT01-0010111-0701,24-25,117.35254342215401,118.59209333147321,114.78660457966922,115.8562998453776,113.0070098912383
GT01-0010655-0318,24-25,91.31768907819475,114.43967873709542,109.70490702147268,121.41501922607422,117.55619110597632
GT01-0010057-0102,24-25,92.70630754743303,92.29764556884766,87.80803470549125,91.469948832194,91.18786549071086
GT01-0010650-0406,24-25,84.93120792933871,86.45030648367745,85.54292787886173,86.46365203857422,95.44725540290378
GT01-0010283-0702,24-25,113.34434291294643,86.71767534528459,89.89306728008997,101.47517089843751,93.23864536477744
GT01-0010655-0309,24-25,109.44503784179688,103.09014565604073,100.40446312880562,93.49791361490884,108.31552629161769
GT01-0010205-0101,24-25,90.94685799734933,94.06840188162667,95.09371414376771,87.68161061604818,95.85644561706079
GT01-0010155-0601,24-25,106.39483969552174,100.50682830810547,92.68997904049536,88.07341054280599,99.29920659319423
GT01-0010225-0104,24-25,95.11772373744418,75.85446166992188,82.36499050374684,89.88613688151042,85.99381272946799
GT01-0010283-0303,24-25,104.8287146432059,96.9171654837472,98.53577405260548,91.55435384114583,89.66154305723737
GT01-0010692-0106,24-25,102.85573032924106,92.86906433105469,94.68970879191812,99.43179473876953,90.31563755718282
GT01-0010859-0209,24-25,84.43465968540737,97.79765537806918,86.36900681348943,91.0892817179362,89.3187765827214
GT01-0010106-0701,24-25,98.35038103376115,79.46529061453683,87.16228191400651,82.80472513834636,90.39673629676682
GT01-0010648-0405,24-25,70.42294747488839,73.64382062639508,78.72968299257187,91.51795247395833,85.65762004399188
GT01-0010156-0604,24-25,82.5381872994559,67.80237797328404,93.46912184037079,93.31871948242188,80.54390277351237
GT01-0010369-0203,24-25,79.92547934395925,91.90172358921595,104.34840621468183,113.38917032877605,88.89486392445947
GT01-0010759-0901,24-25,99.88408987862722,105.55767495291573,106.47574732982582,112.8906000773112,103.89416713232156
GT01-0010283-0703,24-25,109.24919782366071,90.38482666015625,91.63975739666989,106.69449208577473,95.09931734022494
GT01-0010051-2409,24-25,102.41033935546874,99.73136138916016,100.15450600369331,104.15793406168619,86.42184830076488
GT01-0010321-0201,24-25,81.18425859723773,87.25015585763114,87.20609201336822,81.27473500569661,88.25123541771144
GT01-0010686-0102,24-25,73.48877825055803,75.57031903948102,80.51557063519553,71.90381164550782,84.594496765073
GT01-0010651-0202,24-25,73.71710859026227,78.62104579380579,92.5676407227904,88.06106262207031,90.59171650246135
GT01-0010859-0103,24-25,97.13760593959263,104.36836024693079,92.4842136601924,96.32403157552083,95.545445987476
GT01-0010134-0303,24-25,87.6703850882394,92.50228118896484,106.15339697391819,101.36566111246744,98.67791081929805
GT01-0010651-0401,24-25,77.13622719900948,83.94341932024274,84.912599911893,91.2698974609375,83.85483487510152
GT01-0010051-2404,24-25,99.38036564418248,94.95690699986048,101.91187449251288,98.7407958984375,88.95731895256638
GT01-0010503-0101,24-25,70.21124812534876,90.49428885323661,91.78909240020222,97.85389607747396,82.53837247915558
GT01-0010006-1101,24-25,84.48826926095145,106.75078909737724,102.91676257392551,94.59584197998046,91.92602749652046
GT01-0010051-4301,24-25,79.03248160226003,83.82365962437221,76.8583170188615,86.84530537923177,89.01671306172703
GT01-0010051-2002,24-25,96.35486929757253,91.70819527762276,98.41058072642174,105.79821217854817,90.6957387972641
GT01-0010225-0103,24-25,94.27037702287947,73.20686558314732,86.41529753822026,89.60830485026042,86.68804000252788
GT01-0010648-0406,24-25,76.59556906563895,69.24283163888114,77.96742327996213,83.91430002848308,88.6553397400526
GT01-0010199-0104,24-25,89.5747582571847,82.76245553152901,95.47176747507316,85.74563852945964,90.73095029586717
GT01-0010013-1101,24-25,85.94032505580356,93.99703434535435,101.53587603569933,96.866140238444,84.31218387610103
GT01-0010005-0503,24-25,75.66986737932478,73.53920200892856,103.4475194628672,96.97250010172525,85.52289575304117
GT01-0010373-0102,24-25,71.05724988664899,90.82418060302734,83.68380615724641,81.81805318196615,79.33041392320925
GT01-0010820-0202,24-25,80.6405770438058,92.8404769897461,99.61323540684836,96.6973134358724,100.41215414082052
GT01-0010146-0401,24-25,102.80008915492466,120.24479021344865,101.23750161406994,110.64863789876301,99.34482679857722
GT01-0010134-0601,24-25,102.95672280447823,87.522337777274,100.94060969043375,97.84336903889974,91.62669343618792
GT01-0010162-0103,24-25,70.91727447509766,78.49440329415458,84.07820344629461,78.69307556152344,78.82449966923635
GT01-0010503-0210,24-25,74.24544634137834,79.5314232962472,93.70976855809242,95.86461639404297,86.34426694968195
GT01-0010575-1102,24-25,90.94142150878905,93.80115182059151,90.40406673107307,83.35633036295573,90.56999446525978
GT01-0010575-0403,24-25,89.24984523228235,90.51695687430245,86.47585239434258,94.55756530761718,91.56466429437904
GT01-0010025-0101,24-25,101.54625592912946,103.76243155343191,86.66366082785099,106.99104461669921,112.31566713882377
GT01-0010686-0503,24-25,78.29491969517298,81.3611057826451,78.18700309878407,85.98553517659505,84.27270770372182
GT01-0010225-0102,24-25,108.37367466517857,89.1927261352539,78.81612903856946,97.87811584472657,84.82337045843484
GT01-0010051-2406,24-25,102.70723833356584,91.95855167933871,98.76490701283208,100.82944081624349,85.86825067565759
GT01-0010051-0602,24-25,104.89801679338727,90.56224822998047,95.34849493105227,98.74691925048828,92.44117731001423
GT01-0010670-0301,24-25,76.17879377092633,91.14310455322266,97.82491206476303,107.57687886555989,92.8388496900896
GT01-0010787-0402,24-25,82.01001739501953,89.3594262259347,95.83641234228531,99.45851033528646,86.1801996720701
GT01-0010787-0404,24-25,92.57625579833983,89.47893415178571,97.68012611620142,85.25216979980468,92.11406684250107
GT01-0010137-0101,24-25,91.61171286446708,100.09630257742745,93.08558329139315,88.1942143758138,117.99929806262985
GT01-0010909-0601,24-25,93.34822300502232,97.13117980957031,104.82604106453067,102.0702621459961,99.148936228242
GT01-0010005-1201,24-25,98.68089403424945,81.53800746372767,101.60097473310532,103.4189712524414,103.68375267125174
GT01-0010686-0207,24-25,70.95992170061383,79.63369315011161,76.80009842947231,86.22271677652995,84.89178779409981
GT01-0010369-0401,24-25,89.85771942138672,87.2511738368443,107.38708754407233,109.17745259602864,86.15100142784227
GT01-0010051-2603,24-25,103.67372567313058,102.24686867850167,99.06043095624605,86.93818333943685,99.2907634748506
GT01-0010156-0101,24-25,96.73749869210378,89.26371547154017,88.37640154150128,78.0109842936198,91.88400799163979
GT01-0010051-0804,24-25,102.72608729771204,101.36414010184151,93.61571446567737,101.3839070638021,95.07024985691477
GT01-0010145-0401,24-25,101.04674639020647,90.90525381905692,97.3803686387857,97.00248819986979,114.38854416713383
GT01-0010016-0502,24-25,89.04971204485211,100.7124524797712,98.50841863739807,98.89979197184245,81.93213469426344
GT01-0010321-0103,24-25,73.60726819719586,84.35445295061383,90.9668127125548,91.35039316813152,74.85998398801027
GT01-0010149-0103,24-25,101.35566166469029,99.59341539655412,90.92392446774258,98.8468719482422,105.58685046079741
GT01-0010051-0203,24-25,106.68968745640346,86.62659781319755,95.9552452945079,99.11560974121093,91.30335193068035
GT01-0010051-1903,24-25,120.04441288539341,90.63707188197543,92.17828834248706,101.32891337076823,95.32758817489918
GT01-0010670-0101,24-25,85.61707959856307,86.67825317382812,95.7281190960778,104.7101801554362,91.17266473658533
GT01-0010321-0202,24-25,74.15776824951172,73.37794385637555,89.77438363167494,95.39424947102866,81.33723117760626
GT01-0010611-0101,24-25,115.92603519984654,108.6490979875837,109.96683680143528,98.97586873372396,98.19891993337443
GT01-0010648-0101,24-25,79.7933861868722,83.74473135811942,85.11552160273936,91.02583872477213,84.24661234486858
GT01-0010909-1101,24-25,85.53506796700614,85.76263427734375,93.30757374880865,100.75486297607422,93.63103789695886
GT01-0010145-0501,24-25,106.40843200683594,90.41406141008649,97.64497438789503,98.56272023518879,94.37198522673356
GT01-0010651-0203,24-25,76.44098881312779,79.31162915910994,89.89098722441412,93.58113250732421,83.75120483054566
GT01-0010201-0602,24-25,82.23585074288503,86.667847769601,86.67470252174473,87.95863037109376,83.86314698854727
GT01-0010650-0402,24-25,84.44904109409876,89.10623822893416,80.2980418412792,83.39644877115884,88.64559028547674
GT01-0010283-0302,24-25,105.34844970703124,96.38429260253906,90.66190361932551,105.5387685139974,90.58666225046254
GT01-0010908-0107,24-25,93.28714752197264,90.14727129255022,97.18200225579184,102.24908294677735,92.20604533655028
GT01-0010137-0201,24-25,103.09397016252788,91.27914646693638,93.86972758832073,90.54976348876951,96.35925941565023
GT01-0010051-1201,24-25,106.653810773577,88.94139099121094,97.47016786393644,92.6252446492513,102.84289026406321
GT01-0010650-0503,24-25,92.34425136021206,73.7866494315011,88.00941210570112,100.47698160807292,93.92098766147667
GT01-0010001-1302,24-25,91.54226684570312,85.39251491001673,83.37180807714378,83.85985310872395,89.57945966774479
GT01-0010652-0201,24-25,83.70140947614397,63.798795972551616,78.75585297314045,82.40404815673828,85.02803762363283
GT01-0010632-0101,24-25,93.93042428152901,97.73008183070591,99.23798115586976,90.25902303059895,81.10976786734413
GT01-0010123-0304,24-25,98.74528612409318,108.57784925188336,112.49176871344781,118.0705357869466,113.27551706332804
GT01-0010005-0901,24-25,103.46454184395927,90.72514234270368,116.45903803296613,99.28864135742187,101.28451724188217
GT01-0010139-0301,24-25,75.61448233468192,79.17860194614954,84.31357629480588,96.01228179931641,73.31162102519203
GT01-0010051-2403,24-25,92.90489741734095,89.8525619506836,99.67258609903847,95.20331624348958,93.06405151552114
GT01-0010134-0102,24-25,94.69941820417131,91.53436715262276,94.84979953387646,99.8258809407552,101.58322222131513
GT01-0010503-0604,24-25,81.25937216622489,82.2915791102818,96.04170501813397,97.6926498413086,87.74999021486143
GT01-0010051-1801,24-25,90.64739554268972,96.9174837384905,96.64977990434791,92.54578908284505,86.07974520774593
GT01-0010650-0501,24-25,87.77430180140904,73.3439712524414,83.004341212244,95.2571538289388,88.53837345845841
GT01-0010051-0201,24-25,104.51480974469865,84.67778124128068,100.4130287958157,100.70108896891276,90.34585684226899
GT01-0010004-0601,24-25,88.74878910609654,99.45407104492188,92.35144855136025,98.72342936197916,93.4804181894999
GT01-0010368-0601,24-25,86.2313014439174,78.79991040910993,75.43378947550394,93.6602300008138,82.3279684578375
GT01-0010105-0201,24-25,93.64223262241907,85.74303872244698,81.27318480649947,77.58510894775391,95.92338063638496
GT01-0010908-0110,24-25,79.94982583182198,87.9570802961077,95.49264733656535,113.95263977050782,85.14598643217629
GT01-0010787-0203,24-25,84.49735913957868,88.16953822544642,94.43526737160943,90.51070048014324,87.02596265191094
GT01-0010575-1203,24-25,96.7042955671038,95.99748120989119,90.88408253313003,87.51542612711589,99.55446263570018
GT01-0010368-0602,24-25,84.91323961530412,90.95626722063336,93.66244883932028,97.26631724039714,84.37475696645095
GT01-0010837-0301,24-25,92.5649697440011,88.24552372523716,94.24240090511265,88.93027191162109,85.26792411525712
GT01-0010670-0401,24-25,77.00980595179965,90.06267983572823,98.91987243158174,108.06983896891276,91.90270729275568
GT01-0010051-0402,24-25,97.07273973737443,88.50417436872209,100.90982478963294,103.1368642171224,92.24019892198257
GT01-0010507-1402,24-25,86.30787222726003,91.81054578508649,97.25473946704673,89.83343607584635,85.67369328647393
GT01-0010051-2902,24-25,99.47931344168526,84.2031969342913,87.82581452904364,101.38481699625652,90.7295722857987
GT01-0010148-0105,24-25,85.10870470319475,82.35203988211495,73.38505828262167,90.6032501220703,79.33249493178973
